userID,ISBN,bookRating
69056,1880000938,10
69056,188055965X,5
69056,1880666251,10
69076,8401418933,8
69076,8401422612,0
120548,8401422612,0
182987,8401422612,0
69076,8408042823,0
69076,8423333191,7
79196,8423333191,8
69076,842542092X,10
131126,842542092X,10
173895,842542092X,0
69076,8433917269,5
69076,8433917404,5
69076,8441402361,8
69076,8478444335,0
69076,8484507769,8
69076,8484539598,8
69076,8495354284,8
154375,8495354284,0
69078,002864896X,8
69078,003004068X,8
69078,006050871X,7
69078,006083093X,8
211426,006083093X,0
225989,006083093X,0
69078,006250892X,0
135609,006250892X,6
187410,006250892X,0
69078,014003885X,9
69078,031210426X,7
95359,031210426X,7
174304,031210426X,8
205735,031210426X,0
69078,034539139X,0
89602,034539139X,0
131126,034539139X,4
69078,039309040X,9
138018,039309040X,5
157594,039309040X,0
164096,039309040X,0
210792,039309040X,0
251093,039309040X,0
69078,039535336X,7
69078,039573441X,8
69078,051764102X,9
69078,052512800X,7
69232,052512800X,0
113270,052512800X,0
142121,052512800X,8
69078,055307038X,7
69078,067003245X,9
73330,067003245X,9
137803,067003245X,5
69078,067172570X,8
224944,067172570X,6
69078,068485385X,9
69078,068487315X,7
104880,068487315X,0
69078,080505118X,7
142524,080505118X,0
147795,080505118X,0
173216,080505118X,0
275970,080505118X,0
69078,081120118X,8
76499,081120118X,5
99441,081120118X,9
152697,081120118X,5
164533,081120118X,0
205395,081120118X,8
213316,081120118X,10
245410,081120118X,9
69078,084781131X,8
69078,089750044X,8
69078,091585001X,8
69078,094118854X,8
69078,097077950X,9
69078,1559360623,7
69078,1559704691,7
69078,156025338X,0
69078,1564404781,7
69078,1565120531,8
69078,1565543467,7
69078,1566196884,8
76218,1566196884,5
136055,1566196884,8
180840,1566196884,10
242247,1566196884,0
69078,156706289X,9
69078,1567997430,8
69078,1568581173,8
265004,1568581173,4
69078,1569471487,7
69078,1573220019,8
98356,1573220019,0
117327,1573220019,0
131032,1573220019,8
241042,1573220019,0
250330,1573220019,0
69078,1578590922,8
69078,1579120652,8
69078,158063155X,3
69078,1582341982,0
261105,1582341982,0
69078,1582343349,9
69078,1851588019,7
69078,1873411308,8
69078,187842484X,0
69078,1879505150,8
69078,1880559439,8
69078,1885492162,7
69078,1885492332,8
69078,2843235146,8
69078,4770023936,7
164870,4770023936,6
69078,8401422701,9
77039,8401422701,7
69078,8420428191,0
156765,8420428191,6
159137,8420428191,0
69078,8420602647,9
79813,8420602647,6
69078,8420616419,9
69078,8420618055,10
69078,8420661058,9
69078,8420661066,9
69078,8423309584,0
158454,8423309584,8
234973,8423309584,0
249128,8423309584,8
69078,8423900991,0
153621,8423900991,0
187650,8423900991,4
69078,8423901122,8
69078,842390122X,0
69078,8423918262,9
76499,8423918262,10
69078,8432203076,0
69078,8437601509,0
180593,8437601509,0
249128,8437601509,7
69078,8437602351,9
69078,8489693420,9
69078,9500700875,9
69078,9500700891,9
76499,9500700891,10
69078,9500704447,8
69078,9500722984,8
69078,9501322742,9
69078,9505115873,6
69078,9583004448,10
69078,968150271X,9
182987,968150271X,0
69078,9681906993,7
69086,3813402142,7
170181,3813402142,0
69089,3100767136,7
69089,340414595X,5
184405,340414595X,7
69089,3453199960,3
69089,3729606298,8
69089,3905252058,10
69114,3257233701,8
98699,3257233701,8
160405,3257233701,0
160406,3257233701,0
160407,3257233701,0
160408,3257233701,0
160409,3257233701,0
160410,3257233701,0
160413,3257233701,0
160414,3257233701,0
160415,3257233701,0
179596,3257233701,7
236798,3257233701,8
69130,055311106X,8
87141,055311106X,8
127233,055311106X,0
250683,055311106X,8
69141,3442424763,5
120452,3442424763,5
211460,3442424763,0
69141,349222721X,0
69143,1857997336,5
200876,1857997336,9
208811,1857997336,5
275638,1857997336,4
69147,185479440X,3
69156,044101013X,9
98391,044101013X,10
224105,044101013X,0
265889,044101013X,10
69156,067162234X,3
69156,1559277793,4
69156,1569473269,8
235105,1569473269,8
69156,1931081336,10
69167,157174195X,0
69180,031220910X,4
151589,031220910X,0
69191,014027684x,0
69191,044990587x,8
69202,3417208122,0
139147,3417208122,0
69202,3499143062,0
240681,3499143062,7
69202,3499193922,9
69202,8673311373,8
69211,025602930X,5
69211,038076783X,6
69211,044819502X,0
69211,055305581X,0
185233,055305581X,5
238961,055305581X,0
69211,1929065000,6
69211,1929065493,6
69228,1573927473,0
69228,189062635X,8
69232,034527301X,0
269566,034527301X,0
69232,044651330X,0
69232,067082576X,0
69232,067179227X,0
82942,067179227X,0
134784,067179227X,0
157811,067179227X,0
158361,067179227X,0
173415,067179227X,0
198711,067179227X,0
232131,067179227X,0
233745,067179227X,4
245963,067179227X,0
254443,067179227X,0
262998,067179227X,0
69232,067188266X,0
177180,067188266X,0
69232,1551664259,0
73394,1551664259,0
146803,1551664259,7
148744,1551664259,0
175003,1551664259,0
264082,1551664259,5
69232,1551668041,0
129358,1551668041,0
145619,1551668041,0
153662,1551668041,0
164828,1551668041,8
168387,1551668041,4
170724,1551668041,10
206074,1551668041,0
212923,1551668041,0
212965,1551668041,7
69232,1568250436,0
240144,1568250436,9
69232,1576735974,0
223167,1576735974,0
265115,1576735974,10
69232,1853262528,0
194646,1853262528,0
211997,1853262528,7
69241,158880058X,0
69252,1860463657,9
127131,1860463657,0
203380,1860463657,0
69310,084313979X,0
69310,088899222X,0
83239,088899222X,0
194600,088899222X,7
225087,088899222X,0
69310,088899382X,0
168284,088899382X,10
201526,088899382X,0
217074,088899382X,0
69310,1550747797,0
69310,1552440206,0
69310,1894877020,0
69310,1895555620,0
69320,039914871X,6
69332,3110133776,7
69332,3424015091,0
69332,3442306264,3
69332,3453169964,8
69332,3629005004,9
69332,3783116007,5
69332,3821830433,8
69354,1593080247,0
81848,1593080247,8
114544,1593080247,7
69355,013938779X,0
69355,037302309X,0
69355,038078632X,0
69355,038513391X,0
69355,044090580X,0
87746,044090580X,0
98741,044090580X,0
114414,044090580X,0
152249,044090580X,0
173415,044090580X,0
198711,044090580X,0
249862,044090580X,0
69355,044091048X,0
141521,044091048X,6
150979,044091048X,0
69355,055315883X,0
69355,055315916X,0
69355,080196489X,0
69355,080912999X,0
91832,080912999X,0
69355,080916633X,0
69355,082175842X,0
112001,082175842X,0
146113,082175842X,0
153662,082175842X,0
166596,082175842X,0
172742,082175842X,0
196738,082175842X,5
207349,082175842X,0
242106,082175842X,0
259380,082175842X,0
69355,087728363X,0
69355,088365699X,0
146760,088365699X,8
249111,088365699X,0
69355,093608510X,0
69355,1551923017,0
69355,1552229807,0
69355,1555833543,0
135902,1555833543,0
173291,1555833543,0
213760,1555833543,9
231210,1555833543,8
69355,1555834108,0
231210,1555834108,0
69355,1555834973,0
231210,1555834973,7
69355,1555911277,0
224764,1555911277,0
273110,1555911277,0
69355,1558173757,0
210717,1558173757,0
69355,1558213767,6
69355,1562801422,0
231210,1562801422,5
69355,1562931164,10
69355,1566192536,0
185233,1566192536,0
69355,1566198089,7
69355,1566490448,0
69355,1567140378,0
69355,1573441058,0
87747,1573441058,0
109605,1573441058,0
252642,1573441058,7
69355,1576571459,0
150979,1576571459,0
69355,1576732274,0
69355,1577311337,8
136382,1577311337,0
181176,1577311337,0
69355,1578062691,0
69355,1580172024,0
69355,1852424257,0
231210,1852424257,0
258011,1852424257,5
69355,1858681863,0
240051,1858681863,8
269841,1858681863,10
69355,1863711422,0
69355,1878424076,0
141310,1878424076,10
240185,1878424076,5
69355,1878424173,0
83048,1878424173,10
128696,1878424173,0
159858,1878424173,8
235935,1878424173,0
259371,1878424173,7
69355,1880029979,0
69355,1881394077,0
96151,1881394077,0
127200,1881394077,0
153042,1881394077,8
205473,1881394077,7
69355,1881830365,7
114280,1881830365,10
155916,1881830365,10
252328,1881830365,10
69355,1883926130,8
69355,1885469004,7
69355,1894454081,0
69355,2894293933,0
69360,033043120X,5
69368,014055694X,0
69375,1593080476,7
83496,1593080476,0
97500,1593080476,7
123790,1593080476,0
268126,1593080476,0
69378,156312209X,6
69378,1573920045,7
132083,1573920045,0
69389,084234294X,6
177090,084234294X,0
227447,084234294X,0
69389,1557830800,7
199025,1557830800,6
69389,1557831254,5
69389,1575668904,7
93047,1575668904,0
177458,1575668904,0
189334,1575668904,0
69405,044020111X,9
74493,044020111X,7
78553,044020111X,0
201674,044020111X,0
211944,044020111X,0
228998,044020111X,0
271284,044020111X,0
69405,096574373X,0
160541,096574373X,8
232211,096574373X,0
69405,1558703616,0
78506,1558703616,0
164347,1558703616,5
176918,1558703616,0
232959,1558703616,8
250405,1558703616,10
266330,1558703616,10
69405,1590402502,0
69405,185371822X,7
127233,185371822X,0
233711,185371822X,0
69405,1853719358,0
91026,1853719358,0
182085,1853719358,10
69405,1891944002,0
97874,1891944002,2
69405,1892738325,0
176112,1892738325,0
69405,2226093753,0
69405,2253172456,0
264366,2253172456,8
69405,9025402267,0
157787,9025402267,0
69405,9026942036,0
69405,9029502282,0
111818,9029502282,0
195795,9029502282,4
69405,999749623X,0
69444,3492043550,3
69444,3596132517,4
69460,8798170201,9
69493,1573229091,0
70649,1573229091,7
128424,1573229091,9
69526,1591295408,6
69554,067149516X,0
69554,067187974X,8
269157,067187974X,0
69554,067188591X,8
69554,1555472346,0
69554,1572972270,0
126736,1572972270,0
69593,067170379X,0
124942,067170379X,0
69600,048628462X,4
69617,8420633526,9
164686,8420633526,7
69627,1562010085,2
69627,1852423226,9
69627,1852423277,8
69627,1852424001,6
228311,1852424001,3
244818,1852424001,6
69684,091354695X,0
69691,006052569X,7
69697,035233357X,7
69697,037303332X,0
201447,037303332X,0
231210,037303332X,0
69697,037324133X,0
125692,037324133X,0
135149,037324133X,0
143175,037324133X,0
227447,037324133X,0
252695,037324133X,8
69697,037324214X,0
246823,037324214X,6
69697,037327355X,0
69697,037329266X,0
124942,037329266X,0
129358,037329266X,0
69697,037348240x,9
69697,037348416X,0
69697,037369153X,0
69697,037369170X,0
131046,037369170X,0
133868,037369170X,0
69697,037376216X,0
115120,037376216X,0
172962,037376216X,7
212898,037376216X,0
246823,037376216X,6
69697,037376409X,0
107021,037376409X,0
252695,037376409X,0
69697,037376412X,0
182085,037376412X,0
235392,037376412X,8
242824,037376412X,0
261829,037376412X,0
69697,037379102X,8
71568,037379102X,0
98391,037379102X,5
114368,037379102X,5
129358,037379102X,0
227250,037379102X,10
69697,037380685X,8
76352,037380685X,0
98655,037380685X,0
69697,037383506X,0
143175,037383506X,0
229551,037383506X,0
262399,037383506X,0
271284,037383506X,0
69697,042515663X,0
217375,042515663X,0
69697,042516571X,0
172030,042516571X,0
172962,042516571X,6
212898,042516571X,0
226545,042516571X,0
242824,042516571X,0
69697,042519325X,0
98391,042519325X,5
179019,042519325X,6
204591,042519325X,7
216012,042519325X,7
69697,044900127X,0
153662,044900127X,0
251422,044900127X,3
69697,050552421X,10
76352,050552421X,0
77940,050552421X,0
102702,050552421X,10
114368,050552421X,5
123883,050552421X,5
129358,050552421X,0
172030,050552421X,0
182085,050552421X,0
183061,050552421X,0
224316,050552421X,7
226545,050552421X,0
234359,050552421X,5
242006,050552421X,0
257327,050552421X,0
69697,050552483X,0
72352,050552483X,0
98391,050552483X,8
138441,050552483X,0
254465,050552483X,4
69697,055344574X,0
112001,055344574X,0
69697,055358457X,0
98391,055358457X,9
114368,055358457X,5
135265,055358457X,8
226545,055358457X,0
234623,055358457X,0
265889,055358457X,0
69697,078620687X,9
69697,082173847X,9
101209,082173847X,0
108285,082173847X,0
69697,082175677X,0
145291,082175677X,7
148744,082175677X,0
190925,082175677X,0
227447,082175677X,0
242106,082175677X,0
244685,082175677X,9
69697,082176053X,0
85940,082176053X,0
153662,082176053X,7
216683,082176053X,7
225822,082176053X,8
230567,082176053X,6
256844,082176053X,0
69697,084395020X,0
78783,084395020X,0
98391,084395020X,8
133868,084395020X,0
142766,084395020X,7
153662,084395020X,0
167800,084395020X,0
207349,084395020X,0
212965,084395020X,8
212986,084395020X,8
216466,084395020X,0
242006,084395020X,0
245257,084395020X,0
265889,084395020X,0
69697,088166247X,10
70415,088166247X,10
107784,088166247X,10
198711,088166247X,0
69697,1551660628,5
226545,1551660628,0
69697,1551663015,0
81609,1551663015,0
107453,1551663015,8
114868,1551663015,0
119594,1551663015,8
212898,1551663015,0
220597,1551663015,7
224764,1551663015,0
244455,1551663015,7
273113,1551663015,5
69697,1551663155,9
242824,1551663155,0
69697,1551664577,0
126736,1551664577,0
186238,1551664577,0
69697,1551665581,8
112761,1551665581,0
69697,1551665875,0
73394,1551665875,0
162590,1551665875,0
166123,1551665875,0
258240,1551665875,0
69697,1551666499,0
98391,1551666499,9
153662,1551666499,0
254465,1551666499,0
69697,1551667118,0
73394,1551667118,0
78783,1551667118,0
98391,1551667118,10
112001,1551667118,0
114368,1551667118,5
116599,1551667118,0
136010,1551667118,0
147965,1551667118,0
163148,1551667118,0
169380,1551667118,8
175003,1551667118,0
182086,1551667118,0
190925,1551667118,0
202036,1551667118,3
233778,1551667118,0
234359,1551667118,0
242824,1551667118,0
249723,1551667118,0
250015,1551667118,0
264637,1551667118,0
69697,1551667592,0
77940,1551667592,0
81492,1551667592,0
85656,1551667592,7
92405,1551667592,0
102702,1551667592,10
125808,1551667592,9
129358,1551667592,0
131046,1551667592,0
133868,1551667592,0
190925,1551667592,0
234623,1551667592,0
242006,1551667592,0
249736,1551667592,0
261829,1551667592,0
69697,1551668149,0
78783,1551668149,0
111646,1551668149,3
125063,1551668149,0
129358,1551668149,0
139141,1551668149,0
172636,1551668149,0
182085,1551668149,0
200674,1551668149,0
201575,1551668149,6
254465,1551668149,0
69697,1551669684,0
177690,1551669684,0
69697,1562011014,0
69697,1565048156,0
69697,156865183X,0
172742,156865183X,0
187517,156865183X,7
235105,156865183X,0
69697,1575661543,0
89391,1575661543,5
91911,1575661543,8
116599,1575661543,0
168793,1575661543,0
208161,1575661543,8
210923,1575661543,7
226545,1575661543,0
227447,1575661543,0
242796,1575661543,0
252071,1575661543,0
259260,1575661543,0
69697,1575668076,0
98391,1575668076,8
69697,1583141324,0
69697,1893896102,0
69697,189389617X,0
159033,189389617X,9
172030,189389617X,0
69697,1893896218,0
69697,1893896692,0
98391,1893896692,5
69697,B0000T6KHI,0
112001,B0000T6KHI,10
69697,B00016560M,0
249407,B00016560M,0
69721,055321232x,0
69721,067143201X,0
69721,074340713X,0
114988,074340713X,4
69721,1563891050,10
107326,1563891050,9
121606,1563891050,10
163202,1563891050,0
172216,1563891050,8
243058,1563891050,10
262998,1563891050,8
266840,1563891050,9
69721,1568300522,0
165503,1568300522,9
69727,3257232896,10
69727,3518394525,0
69727,3548600115,0
69731,1551109557,7
69731,1896184014,7
69749,1892941546,8
69768,187218037X,6
69775,1892008599,10
69788,9062130453,6
131675,9062130453,6
69795,3499503158,8
69808,086442258X,8
69808,201243214X,0
69808,2020054590,0
69808,2020088932,0
69808,2020097168,0
180845,2020097168,5
69808,2020104814,0
69808,2020133059,0
69808,2020231530,0
157812,2020231530,0
188921,2020231530,0
192101,2020231530,9
215787,2020231530,0
69808,2020246287,0
69808,2020289474,0
156972,2020289474,0
172888,2020289474,9
69808,2020317206,8
69808,2020317222,0
194519,2020317222,0
276018,2020317222,0
69808,2020324601,0
69808,2020416409,0
72992,2020416409,0
199180,2020416409,3
223386,2020416409,0
69808,2020481707,0
69808,2020488701,0
69808,2020530503,0
69808,2020551330,0
74172,2020551330,9
253852,2020551330,7
69808,2020557193,0
69808,2020562340,0
69808,2020564750,0
69808,2020580314,0
69808,2070212750,6
72992,2070212750,0
69808,2070227278,0
69808,2070286649,0
69808,2070296660,0
69808,2070362523,6
251364,2070362523,0
69808,2070367592,0
74215,2070367592,8
156972,2070367592,0
239630,2070367592,5
257348,2070367592,0
69808,2070369064,7
261105,2070369064,0
69808,2070376494,8
69808,2070377660,0
69808,2070379027,8
72992,2070379027,0
253895,2070379027,0
69808,2070380823,8
69808,2070382370,0
261105,2070382370,0
69808,2070383776,7
69808,2070383873,6
72992,2070383873,0
69808,2070388107,0
72992,2070388107,0
223386,2070388107,0
69808,2070388174,0
69808,2070388220,0
69808,2070388468,6
69808,2070388891,0
69808,2070389324,7
69808,2070389448,8
100681,2070389448,9
69808,2070392643,6
80803,2070392643,5
94149,2070392643,2
105159,2070392643,0
69808,2070393712,0
77039,2070393712,0
99469,2070393712,0
108963,2070393712,8
163295,2070393712,8
167438,2070393712,0
255846,2070393712,9
273373,2070393712,6
69808,2070394344,9
69808,2070400948,0
69808,2070400956,0
69808,2070401014,9
69808,2070406385,9
69808,2070410668,7
162024,2070410668,7
261105,2070410668,0
69808,2070416860,8
69808,2070417190,0
261105,2070417190,0
69808,2070420736,7
74172,2070420736,6
69808,2070421996,7
69808,2070425789,0
69808,2070513793,8
84295,2070513793,0
172888,2070513793,7
194519,2070513793,6
69808,2070513955,10
69808,2070700860,7
69808,2070728501,0
87707,2070728501,7
69808,2070733165,0
69808,2070735885,0
69808,207075488X,0
69808,2070764052,7
69808,2203388617,9
69808,2205043080,8
69808,2207233103,0
69808,2207303322,0
201365,2207303322,0
69808,2207303330,0
201365,2207303330,0
69808,2207303934,0
201365,2207303934,0
69808,2207304299,0
201365,2207304299,0
69808,2207304329,0
201365,2207304329,0
69808,2209014026,0
72992,2209014026,0
69808,2221097041,0
69808,2246568919,0
106954,2246568919,0
69808,2246633915,6
69808,2253004227,0
72992,2253004227,9
149613,2253004227,0
211028,2253004227,0
69808,2253004286,0
250988,2253004286,0
69808,2253005673,0
174304,2253005673,9
198408,2253005673,0
265834,2253005673,0
69808,2253010847,10
69808,2253041327,0
69808,2253045039,0
80803,2253045039,6
69808,2253138533,8
106040,2253138533,7
164944,2253138533,0
261105,2253138533,0
264191,2253138533,0
271707,2253138533,9
69808,2253146714,0
194519,2253146714,0
69808,2253150223,0
72992,2253150223,0
74172,2253150223,4
69808,2253152447,7
69808,2253152544,0
192101,2253152544,0
69808,2264006978,0
69808,2264030798,9
69808,2266023128,0
157082,2266023128,0
215787,2266023128,0
69808,2266032585,0
173999,2266032585,0
242409,2266032585,0
69808,2266076868,0
69808,2266088025,0
137397,2266088025,0
69808,2266093088,0
142889,2266093088,0
69808,2266093924,0
69808,2266118811,5
69808,2277120618,0
69808,2290045756,7
69808,2290048429,4
69808,2290049069,0
72992,2290049069,0
69808,2290051543,0
69808,2290300543,0
145558,2290300543,0
261105,2290300543,0
69808,2290303828,0
82065,2290303828,6
69808,2290314765,9
156972,2290314765,0
164944,2290314765,0
229728,2290314765,10
239630,2290314765,0
69808,229031630X,0
201365,229031630X,0
69808,2723428885,8
69808,2742722726,0
69808,2803602857,10
69808,2841003000,0
69808,2842190157,5
106954,2842190157,6
69808,2842190564,0
69808,2843041856,0
69808,2864244411,0
69808,2869675771,8
69808,2876786710,0
69808,2877141969,5
125203,2877141969,0
69808,2879291747,0
69808,2906187534,8
69808,2908056542,0
69810,015600125X,0
85112,015600125X,8
186804,015600125X,0
197866,015600125X,0
208683,015600125X,0
229757,015600125X,0
238540,015600125X,9
254852,015600125X,9
69810,1559722509,0
75595,1559722509,0
92652,1559722509,6
142039,1559722509,3
196709,1559722509,0
69810,1563330695,8
69810,156584775X,0
214654,156584775X,0
69810,1580630413,0
69810,1857932862,0
250015,1857932862,0
69810,9029051787,0
69810,9748303012,0
69823,031226982X,5
98391,031226982X,9
143822,031226982X,7
69823,1889150347,0
69850,1888363681,0
69865,8448112296,10
69876,1569470693,0
133747,1569470693,0
142121,1569470693,0
69878,1862074801,0
69878,186207559X,7
69907,067173640X,0
69913,3596146313,0
160032,3596146313,0
69929,1550138677,6
69955,2070410919,5
69955,2070426904,0
69955,2213613001,3
137190,2213613001,0
69955,2253039314,3
69955,225315234X,0
69955,2264015667,5
137190,2264015667,0
69955,2264028963,6
137190,2264028963,0
264191,2264028963,0
69955,2264034424,0
69955,2264035218,0
69955,2264036877,0
69967,068482471X,7
225199,068482471X,0
276328,068482471X,8
69971,030702041X,0
82831,030702041X,5
116599,030702041X,10
69971,034527539X,0
69971,034528139X,0
69971,034531560X,0
80683,034531560X,0
132112,034531560X,0
219870,034531560X,7
232880,034531560X,0
69971,039732426X,0
69971,044023736X,7
204864,044023736X,0
69971,051756646X,0
69971,059042890X,0
69971,059045174X,0
198711,059045174X,0
69971,067945120X,7
69971,081931109X,0
201526,081931109X,0
69971,081931191X,0
232247,081931191X,9
69971,093875369X,0
69971,1555215599,0
69971,1558175601,0
225617,1558175601,0
69971,155858028X,0
69971,1560728914,0
69971,1564020444,0
76168,1564020444,8
69971,1564584925,0
69971,1564587037,0
171970,1564587037,8
206534,1564587037,0
69971,1565122038,8
222296,1565122038,7
225996,1565122038,0
249412,1565122038,7
69971,1569247773,6
69971,1569247870,7
69971,1573181544,0
141310,1573181544,8
141322,1573181544,7
159472,1573181544,0
182212,1573181544,7
193337,1573181544,0
205487,1573181544,0
232211,1573181544,0
69971,157324127X,6
163973,157324127X,0
203799,157324127X,0
224349,157324127X,0
238120,157324127X,0
69971,1587541165,0
145109,1587541165,10
223608,1587541165,0
69971,1592121659,0
206074,1592121659,8
69986,052594821X,0
98391,052594821X,9
239449,052594821X,0
270838,052594821X,0
70014,006447044X,0
136010,006447044X,0
196160,006447044X,0
231210,006447044X,0
70014,1581510330,0
268179,1581510330,0
70040,3150082323,0
70040,3406392504,0
97948,3406392504,0
70040,3423126280,10
264903,3423126280,0
70052,031215030X,0
109574,031215030X,0
70052,073942954X,0
242248,073942954X,0
253556,073942954X,0
70052,1576736083,0
162639,1576736083,0
190925,1576736083,8
227447,1576736083,0
70052,1894463188,5
70052,1895618827,5
70052,2895940002,0
70056,1886093059,0
207951,1886093059,7
70063,1859260381,0
185514,1859260381,0
217121,1859260381,0
70063,1862300372,8
168215,1862300372,0
170236,1862300372,8
185514,1862300372,9
70065,014023456X,0
70065,015200016X,5
212898,015200016X,0
262399,015200016X,0
70065,155105180X,0
138844,155105180X,0
70065,1551250004,0
70065,1575420058,0
192093,1575420058,0
70065,1857932471,0
70065,185967111X,0
70065,1894877047,0
70065,1895387884,0
83109,1895387884,0
100644,1895387884,0
70065,1896951252,0
145094,1896951252,0
70065,190125044X,0
70070,1562059181,0
70109,1883195039,8
70183,007008159X,7
150968,007008159X,0
70183,067164372X,0
70183,1400045967,10
70183,1550223739,7
70183,156076905X,5
124078,156076905X,10
245827,156076905X,0
257204,156076905X,10
70183,1562829130,4
162052,1562829130,0
70183,1858684579,6
70183,1858685281,4
70183,1895686784,6
70193,2253009105,10
70193,2253033081,5
70193,2253145564,5
70193,2277218014,10
70214,1569711364,4
70214,9070066742,0
204993,9070066742,0
216444,9070066742,0
70222,006095101X,0
70222,1841491853,0
171118,1841491853,0
205473,1841491853,8
239592,1841491853,7
70222,957008992X,0
70238,207036786X,0
74282,207036786X,0
215143,207036786X,10
70238,3379016519,0
70238,3423110333,10
171235,3423110333,10
175493,3423110333,0
70238,3442352436,0
134968,3442352436,0
140842,3442352436,4
162306,3442352436,8
188084,3442352436,0
241239,3442352436,2
70238,3462031821,10
70238,3518366610,7
175493,3518366610,7
253246,3518366610,0
70238,351838709X,0
173632,351838709X,0
242414,351838709X,0
70238,3518393499,10
70238,3518399276,0
140842,3518399276,8
70238,3548244491,0
100644,3548244491,0
113537,3548244491,0
70238,3596156610,0
132898,3596156610,10
171235,3596156610,5
70260,3882438002,7
89192,3882438002,9
188077,3882438002,0
229038,3882438002,0
247546,3882438002,8
70266,2020238195,0
70266,2020606550,5
70273,1842322761,8
120093,1842322761,10
174092,1842322761,0
70279,157322913X,6
188697,157322913X,7
212923,157322913X,0
70281,1589392191,0
98391,1589392191,10
70302,055321232X,8
86202,055321232X,0
115490,055321232X,0
125878,055321232X,0
179978,055321232X,0
216683,055321232X,5
220278,055321232X,0
227447,055321232X,0
229011,055321232X,3
232131,055321232X,0
70302,078688505x,8
70309,1400031834,0
92861,1400031834,0
121264,1400031834,3
133886,1400031834,4
70310,2877141527,8
183287,2877141527,9
70338,1578062667,10
70345,067003231X,6
112243,067003231X,7
193533,067003231X,10
204864,067003231X,0
70371,1588720233,10
223525,1588720233,8
70371,1588720357,10
219827,1588720357,10
223525,1588720357,8
70371,1588720446,10
223525,1588720446,8
70379,029595289X,7
160558,029595289X,8
70379,156179712X,10
98741,156179712X,0
117150,156179712X,10
70415,002863196X,10
70415,048622029X,10
96448,048622029X,0
107951,048622029X,0
135149,048622029X,0
70415,055329654X,0
153662,055329654X,0
170518,055329654X,0
70415,084392960X,8
70415,088266591X,10
70415,089283854X,10
70415,091495587X,10
70415,1551973065,0
70415,1561380377,10
71902,1561380377,0
90286,1561380377,6
166596,1561380377,9
174914,1561380377,0
70415,1561640425,10
70415,1561640700,10
70415,1573241962,10
80929,1573241962,10
104413,1573241962,5
115537,1573241962,0
127233,1573241962,0
178269,1573241962,5
185514,1573241962,0
211426,1573241962,0
232131,1573241962,0
70415,158062622X,10
197130,158062622X,0
242143,158062622X,0
70415,1859675158,10
85426,1859675158,0
128835,1859675158,0
147847,1859675158,0
217197,1859675158,0
227447,1859675158,0
70415,1883211034,10
70415,1892127199,10
70415,1893896064,8
70415,1930500084,0
70450,1558610189,0
70460,1559720646,8
92652,1559720646,5
111133,1559720646,9
127200,1559720646,0
70464,1891575139,10
83152,1891575139,10
231977,1891575139,10
70469,2226121218,7
70510,1577484517,7
127429,1577484517,0
254620,1577484517,6
70519,087338539X,0
94347,087338539X,7
269835,087338539X,7
275970,087338539X,0
70529,053102587X,6
70529,096247455X,0
70538,1879181231,0
70541,1580050638,0
144038,1580050638,10
70541,1864501863,0
70541,1930900244,9
70541,3150064317,9
78761,3150064317,0
226209,3150064317,0
70554,1563151405,0
70554,1563332183,0
70564,038524245X,0
74413,038524245X,8
70564,055380118X,0
177458,055380118X,0
70564,1559352876,0
75081,1559352876,10
182146,1559352876,7
70564,1883642310,0
70564,394500792,0
70569,082294183X,0
112672,082294183X,10
70569,1559720670,8
88897,1559720670,6
97428,1559720670,0
70569,1565049187,0
171118,1565049187,0
250962,1565049187,0
70569,189583760X,0
250962,189583760X,0
70585,9100557870,8
70585,9176435105,0
70587,2226008020,0
72992,2226008020,0
70594,014013168X,0
76626,014013168X,0
86283,014013168X,0
88693,014013168X,6
92861,014013168X,0
94518,014013168X,9
96608,014013168X,0
98263,014013168X,0
103213,014013168X,0
114446,014013168X,0
124079,014013168X,0
133747,014013168X,0
138641,014013168X,8
146658,014013168X,0
147451,014013168X,5
180957,014013168X,0
186848,014013168X,0
190292,014013168X,4
218411,014013168X,8
232185,014013168X,7
251325,014013168X,0
253167,014013168X,0
274004,014013168X,0
70594,014200264X,6
70594,031214752X,7
70594,038097875X,9
98391,038097875X,8
235105,038097875X,7
70594,038541370X,9
99165,038541370X,0
70594,089471984X,0
124079,089471984X,0
70594,1550170465,7
70594,1550370057,0
77809,1550370057,10
97442,1550370057,9
200226,1550370057,10
70594,1550370146,10
77809,1550370146,10
78834,1550370146,0
224764,1550370146,0
70594,1550372157,0
70594,1550413953,0
77809,1550413953,8
70594,1550415107,10
70594,1550415115,0
70594,1550415328,10
93047,1550415328,0
70594,1550416626,0
70594,1550416723,10
234623,1550416723,10
70594,155054652X,8
208367,155054652X,6
231374,155054652X,0
70594,1550547372,9
185233,1550547372,0
70594,1551110458,0
70594,1551925990,9
70594,157062724X,9
70594,1583220488,8
70594,1859843344,0
115490,1859843344,0
167471,1859843344,0
70594,1859843352,0
167471,1859843352,10
70596,3453195736,0
70599,2890211657,0
70600,1570827591,8
147310,1570827591,0
70606,1576739546,8
70628,378460529X,0
79680,378460529X,0
263733,378460529X,10
70629,055338063X,7
70629,3596148642,10
70635,1896597009,9
70645,8423308677,6
70645,8432071668,0
70645,8432204412,0
182987,8432204412,0
70648,156898443X,0
124310,156898443X,0
70648,1853263125,9
147166,1853263125,6
